Company,Stock_Code,Date,Current_Asset,Current_Liability,Inventory,Total_Liability,Total_Assets,EBIT,Interest_Expense,Accounts_Receivable,Accounts_Payable,Sales_revenue,Cost_of_Sales,Net_Profit,NOI,Net_Cash_Flows_from_Operating_Activities,Capital_Eexpenditure,,ROE,,,,,Current Ratio,Quick Ratio,Debt to Assets Ratio,Interest Coverage Ratio,Inventory Turnover Ratio,Accounts Receivable Turnover Ratio,Gross Profit Margin,Net Profit Margin,Capitalization Rate,Operating Cash Flow to Profit Ratio
000558.sz,SZ000558,2022年一季报,247,332.87,34.95,812.15,1918.43,,,11.94,47.88,23.61,19.66,-8.31622,-8.01839,-,,,-0.0001,,,,,,,,,,,,,,
000056.sz,SZ000056,2023年三季报,1081.52,6043.64,113.39,7844.89,9440.42,,,279.91,130.35,1013.3,814.45,-522.5569,-564.74348,-,,,-0.0033,,,,,,,,,,,,,,
000056.sz,SZ000056,2023年中报,1070.43,5936.99,118.67,7747.82,9442.32,,,288.78,137.67,795.37,705.82,-423.69498,-465.2746,112.82,,,-0.0025,,,,,,,,,,,,,,
000056.sz,SZ000056,2023年一季报,1129.83,6331.99,117.2,8183.53,10180.44,,,289.11,136.53,195.61,82.67,-102.3817,-99.51379,-,,,-0.0005,,,,,,,,,,,,,,
000056.sz,SZ000056,2022年年报,1070.16,6185.36,108.06,8033.25,10132.55,,,293.16,134.76,663.17,211.61,-1197.75983,-1530.66228,385.29,,,-0.0057,,,,,,,,,,,,,,
000056.sz,SZ000056,2022年三季报,1344.7,5707.05,35.84,7997.27,10981.36,,,268.5,87.61,499.97,157.42,-398.12762,-394.10931,-,,,-0.0013,,,,,,,,,,,,,,
000056.sz,SZ000056,2022年中报,1334.14,5548.15,35.84,7847.9,10984.4,,,272.61,84.87,340.57,97.28,-245.81996,-244.60165,197.33,,,-0.0008,,,,,,,,,,,,,,
000056.sz,SZ000056,2022年一季报,1029.83,5060.91,35.92,7357.56,10625.02,,,269.59,85.42,180.63,52.06,-116.99094,-116.22598,-,,,-0.0004,,,,,,,,,,,,,,
000517.sz,SZ000517,2023年三季报,55023.82,43733.02,45671.22,47576.77,58084.27,,,240.13,2918.03,13522.62,12199.74,1029.07102,1218.24951,-,,,0.001,,,,,,,,,,,,,,
000517.sz,SZ000517,2023年中报,58025.94,46034.92,47580.23,51023.17,61396.81,,,244.1,2927.62,10532.49,9549.08,856.29135,991.38374,1884.55,,,0.0008,,,,,,,,,,,,,,
000517.sz,SZ000517,2023年一季报,63604.65,49614.24,51574.19,55965.26,67402.87,,,240.65,2892.38,5185.04,4815.14,650.20343,710.14433,-,,,0.0006,,,,,,,,,,,,,,
000517.sz,SZ000517,2022年年报,69431.22,54863.48,55556.47,62548.9,73336.81,,,203.45,3704.11,14157.16,11328.51,839.51983,1264.55835,10477,,,0.0008,,,,,,,,,,,,,,
000517.sz,SZ000517,2022年三季报,73188.9,55923.51,57993.93,65937.22,79072.89,,,129.6,3095.92,10233.79,8180.65,1157.44109,1533.13132,-,,,0.0009,,,,,,,,,,,,,,
000517.sz,SZ000517,2022年中报,75160.01,56891.23,59393.31,67681.26,81993.46,,,161.15,3095.26,6268.87,5050.63,692.08321,860.10055,6302.35,,,0.0005,,,,,,,,,,,,,,
000517.sz,SZ000517,2022年一季报,74929.2,53618.11,59507.7,66158.43,81698.96,,,111.17,2958.78,3826.37,2927.56,490.92301,682.94528,-,,,0.0003,,,,,,,,,,,,,,
600159.sh,SH600159,2023年三季报,3405.67,1421.48,2335.78,1421.48,3759.17,,,300.07,583.79,531.68,454.23,5.63577,15.90101,-,,,0,,,,,,,,,,,,,,
600159.sh,SH600159,2023年中报,3446.83,1461.62,2336.46,1461.62,3800.51,,,301.07,505.26,270.62,224.4,6.8196,15.40098,-393.37,,,0,,,,,,,,,,,,,,
600159.sh,SH600159,2023年一季报,3495.06,1506.55,2344.32,1506.55,3849.67,,,319.84,497.22,105.48,89.41,11.05412,13.18947,-,,,0,,,,,,,,,,,,,,
600159.sh,SH600159,2022年年报,3800.8,1830.31,2342.26,1830.31,4162.37,,,290.66,573.05,867.75,732.57,-192.7271,-177.52569,68.41,,,-0.0008,,,,,,,,,,,,,,
600159.sh,SH600159,2022年三季报,3605.54,1465.38,2439.97,1465.38,3997.41,,,255.42,561.12,609.34,508.46,7.12933,21.34651,-,,,0,,,,,,,,,,,,,,
600159.sh,SH600159,2022年中报,3563.29,1383.34,2461.62,1383.34,3956.82,,,242.85,461.01,301.41,234.54,13.50311,24.75286,-232.61,,,0.0001,,,,,,,,,,,,,,
600159.sh,SH600159,2022年一季报,3677.09,1449.67,2479.62,1449.67,4064.92,,,228.7,457.79,180.52,138.7,13.77336,20.52018,-,,,0.0001,,,,,,,,,,,,,,
600649.sh,SH600649,2023年三季报,58317.12,15475.98,49661.59,52598.6,74247.57,,,1709.26,4189.77,1384.36,880.36,278.53235,441.53148,-,,,0.0001,,,,,,,,,,,,,,
600649.sh,SH600649,2023年中报,54873.07,12833.35,48786.78,49397.17,71041.46,,,1763.03,4283.05,950.75,725.67,272.39108,384.66063,-3060.83,,,0.0001,,,,,,,,,,,,,,
600649.sh,SH600649,2023年一季报,56207.49,11342.77,48512.95,50448.91,72171.61,,,1907.88,4022.52,484.51,198.68,74.56569,130.38917,-,,,0,,,,,,,,,,,,,,
600649.sh,SH600649,2022年年报,56402.61,13986.15,48834.65,49747.7,71329.15,,,1987.6,5303.56,8468.14,7633.42,784.9968,1507.38744,-8179.99,,,0.0004,,,,,,,,,,,,,,
600649.sh,SH600649,2022年三季报,60412.88,20333.82,50923.59,51123.73,72341.4,,,938.27,3860.11,3852.66,3056.35,321.31164,570.70093,-,,,0.0002,,,,,,,,,,,,,,
600649.sh,SH600649,2022年中报,61934.83,22174.16,51150.4,51271.23,73739.2,,,1107.2,3883.61,2327.45,1684.73,414.5195,655.92163,-3983,,,0.0002,,,,,,,,,,,,,,
600649.sh,SH600649,2022年一季报,59575.2,25638.45,49993.05,48068.86,70876.84,,,1108.22,3077.19,1190.69,890.96,474.61091,681.90594,-,,,0.0002,,,,,,,,,,,,,,
000514.sz,SZ000514,2023年三季报,5798.7,2921.02,4395.6,3580.75,7713.72,,,12.05,495.1,245.39,188.18,-7.60696,-9.14906,-,,,0,,,,,,,,,,,,,,
000514.sz,SZ000514,2023年中报,5753.9,2582.02,4347.93,3542.49,7676.71,,,12.41,512.48,180.75,140.58,-6.36223,-7.86527,-159.5,,,0,,,,,,,,,,,,,,
000514.sz,SZ000514,2023年一季报,5721.74,2713.38,4284.17,3527.53,7664.62,,,12.72,528.85,47.08,57.43,-20.36893,-27.9822,-,,,0,,,,,,,,,,,,,,
000514.sz,SZ000514,2022年年报,5418.84,2414.8,4214.46,3212.63,7370.09,,,30.79,611.73,895.56,583.45,159.49884,192.70964,1331.83,,,0.0004,,,,,,,,,,,,,,
000514.sz,SZ000514,2022年三季报,6870.97,2983.85,4350.33,4066.71,8040.91,,,72.95,395.98,119.64,112.34,-25.73482,-50.57705,-,,,-0.0001,,,,,,,,,,,,,,
000514.sz,SZ000514,2022年中报,7371.55,3536.48,5824.05,4586.55,8556.36,,,120.5,409.46,78.6,76.3,-30.26994,-53.62734,-279.58,,,-0.0001,,,,,,,,,,,,,,
000514.sz,SZ000514,2022年一季报,7189.28,3349.96,5641.23,4370.71,8376.05,,,119.48,399.47,45.17,39.35,-11.83402,-15.43716,-,,,0,,,,,,,,,,,,,,
000014.sz,SZ000014,2023年三季报,2320.74,939.9,1610.69,960.15,2643.89,,,2.5417,298.75,1227.44,408.23,497.48188,660.06644,-,,,0.003,,,,,,,,,,,,,,
000014.sz,SZ000014,2023年中报,2380.53,1049.05,1563.26,1071.05,2698.62,,,2.8094,264.8,1062.45,365.5,441.23528,585.14261,390.8,,,0.0027,,,,,,,,,,,,,,
000014.sz,SZ000014,2023年一季报,2930.12,1838.64,1794.61,1865.62,3246.51,,,1.2788,297.14,389.37,127.69,161.54965,215.45302,-,,,0.0012,,,,,,,,,,,,,,
000014.sz,SZ000014,2022年年报,2673.24,1750.22,1907.09,1771.31,2990.66,,,1.2193,336,763.6,452.64,248.09422,119.08477,352.48,,,0.002,,,,,,,,,,,,,,
000014.sz,SZ000014,2022年三季报,2436.8,1296.33,1861.96,1559.36,2727.3,,,1.1535,145.55,370.86,237.96,184.468,32.12594,-,,,0.0016,,,,,,,,,,,,,,
000014.sz,SZ000014,2022年中报,2079.84,1131.6,1630.76,1362.78,2389.64,,,0.7952,152.93,362.29,231.87,43.32994,51.95538,-60.35,,,0.0004,,,,,,,,,,,,,,
000014.sz,SZ000014,2022年一季报,2134.93,1243.18,1659.97,1435.7,2444.83,,,1.7577,160.72,142.69,93.96,15.52436,17.82667,-,,,0.0002,,,,,,,,,,,,,,
000560.sz,SZ000560,2023年三季报,13124.61,15156.95,454.37,23939.14,34293.53,,,744.6,336.37,9072.63,8124,-39.91956,-30.05406,-,,,0,,,,,,,,,,,,,,
000560.sz,SZ000560,2023年中报,12609.86,15275.68,465.98,22764.75,33125.3,,,814.36,360.89,6264.45,5583.81,-33.82805,-33.04445,2069.86,,,0,,,,,,,,,,,,,,
000560.sz,SZ000560,2023年一季报,12551.35,17277.27,509.24,22378.24,32825.21,,,868.79,342.78,3149.48,2693.45,58.58025,69.29334,-,,,0.0001,,,,,,,,,,,,,,
000560.sz,SZ000560,2022年年报,12569.45,16301.91,509.41,22242.33,32638.97,,,898.71,395.7,11673.41,10662.12,-288.33323,-287.2469,4311.48,,,-0.0003,,,,,,,,,,,,,,
000560.sz,SZ000560,2022年三季报,13033.38,16042.86,502.94,22848.05,33312.09,,,1107.4,353.84,8885.11,7949.93,-243.45208,-262.51129,-,,,-0.0002,,,,,,,,,,,,,,
000560.sz,SZ000560,2022年中报,12710.52,15911.87,508.04,22725.81,33042.43,,,1172.13,387.38,6082.38,5586.32,-404.47822,-406.13962,2310.53,,,-0.0004,,,,,,,,,,,,,,
000560.sz,SZ000560,2022年一季报,12587.06,15252.75,621.35,23150.37,33637.33,,,1084.52,333.63,3479.22,3108.18,-237.63101,-272.75139,-,,,-0.0002,,,,,,,,,,,,,,
600208.sh,SH600208,2023年三季报,69658.25,59573.38,48183.92,80347.8,125163.27,,,5.7554,2665.88,3723.19,2934.87,1938.29183,2063.11552,-,,,0.0004,,,,,,,,,,,,,,
600208.sh,SH600208,2023年中报,68375.63,58055.22,47455.21,80577.01,124858.55,,,12.32,2853.74,2837.78,2402.13,1604.76182,1682.78248,-2516.6,,,0.0004,,,,,,,,,,,,,,
600208.sh,SH600208,2023年一季报,70232.6,59995.32,47530.98,82064.28,125258.6,,,13.96,2669.58,315.84,240.53,708.50104,689.63845,-,,,0.0002,,,,,,,,,,,,,,
600208.sh,SH600208,2022年年报,70319.55,61321.53,46743.64,82527.44,124497.11,,,21.7,3349.85,12899.01,9440.94,1795.54225,2036.7059,3394.91,,,0.0004,,,,,,,,,,,,,,
600208.sh,SH600208,2022年三季报,75158.4,62134.64,49826.12,86371.25,128430.28,,,45.8,2991.24,6682.87,4514.01,1570.47422,1911.74407,-,,,0.0004,,,,,,,,,,,,,,
600208.sh,SH600208,2022年中报,73979.06,58590.32,49250.42,86763.75,128403.79,,,45.86,2838.46,5063.85,3269.34,1088.72824,1411.76393,475.24,,,0.0003,,,,,,,,,,,,,,
600208.sh,SH600208,2022年一季报,73032.85,60686.28,48896.79,87593.08,128721.91,,,49.3,2860.94,2108.68,1333.43,485.629,575.39162,-,,,0.0001,,,,,,,,,,,,,,
000631.sz,SZ000631,2023年三季报,6370.82,1335.35,1172.71,1335.44,7211.58,,,51.64,240.77,1786.91,1457.97,268.03638,337.48199,-,,,0.0005,,,,,,,,,,,,,,
000631.sz,SZ000631,2023年中报,7685.92,2878.83,2452.92,2878.92,8544.2,,,51.16,140.05,135.55,84.58,58.09853,60.76947,-3.07,,,0.0001,,,,,,,,,,,,,,
000631.sz,SZ000631,2023年一季报,8318.33,2881.51,2674.08,2956,9185.94,,,46.4,140.23,59.15,31.99,20.5145,28.60923,-,,,0,,,,,,,,,,,,,,
000631.sz,SZ000631,2022年年报,8281.05,2897.01,2643.34,2984.02,9190.92,,,42.32,146.76,307.2,144.17,170.8332,223.148,452.23,,,0.0003,,,,,,,,,,,,,,
000631.sz,SZ000631,2022年三季报,8322.79,2939.68,2617.58,3106.81,9261.39,,,83.44,156.85,208.48,104.33,118.49827,153.61386,-,,,0.0002,,,,,,,,,,,,,,
000631.sz,SZ000631,2022年中报,8488.89,2972.81,2584.34,3152.46,9455.21,,,76.25,159.12,123.96,62.02,89.83077,114.10436,391.81,,,0.0001,,,,,,,,,,,,,,
000631.sz,SZ000631,2022年一季报,8483.39,2928.68,2557.53,3138.89,9485.28,,,71.41,168.77,69.17,33.38,43.98463,58.2693,-,,,0.0001,,,,,,,,,,,,,,
000718.sz,SZ000718,2023年三季报,11231.47,4438.42,9490.22,5411.65,15207.94,,,63.34,1597.42,1465.07,564.47,386.3393,474.92463,-,,,0.0004,,,,,,,,,,,,,,
000718.sz,SZ000718,2023年中报,11535.35,4732.91,9224.9,5823.2,15539.42,,,93.79,1666.82,1032.91,382.94,305.6378,386.93625,407.84,,,0.0003,,,,,,,,,,,,,,
000718.sz,SZ000718,2023年一季报,11478.87,4462.17,9463.63,5215.33,15121.03,,,87.51,1438.81,433.6,149.62,126.78543,145.74373,-,,,0.0001,,,,,,,,,,,,,,
000718.sz,SZ000718,2022年年报,11725.12,4842.82,9390.08,5613.1,15392.54,,,74.29,1748.13,2239.15,839.76,401.03225,428.36061,793.68,,,0.0004,,,,,,,,,,,,,,
000718.sz,SZ000718,2022年三季报,12028.52,5275.75,9678.52,6075.6,15687.37,,,134.52,1899.21,1810.27,744.16,500.17727,639.55534,-,,,0.0005,,,,,,,,,,,,,,
000718.sz,SZ000718,2022年中报,12377.16,5364.08,9864,6621.47,16033.27,,,117.42,1965.2,1132.13,407.24,327.86476,459.27668,327.89,,,0.0004,,,,,,,,,,,,,,
000718.sz,SZ000718,2022年一季报,12367.7,5478.28,9960.68,6760.83,15973.56,,,127.02,2046.28,476.66,167.53,131.17661,166.66346,-,,,0.0001,,,,,,,,,,,,,,
600515.sh,SH600515,2023年三季报,24112.27,10135.96,12601.55,31070.24,55893.96,,,1481.57,3331.03,4536.52,2498.85,873.7347,1034.23019,-,,,0.0004,,,,,,,,,,,,,,
600515.sh,SH600515,2023年中报,23439.48,9798.34,12408.2,30943.3,55318.21,,,1267.78,3346.94,3370.29,1871.16,629.23344,806.36772,44.72,,,0.0003,,,,,,,,,,,,,,
600515.sh,SH600515,2023年一季报,24132.93,10587.2,12787.06,31788.77,55912.16,,,1262.86,3185.14,1259.35,623.45,269.6272,334.67288,-,,,0.0001,,,,,,,,,,,,,,
600515.sh,SH600515,2022年年报,24337.49,11042.86,12790.38,32316.55,56125.45,,,1452.13,3359.99,4700.66,3058.72,1932.4398,-17.00453,-3146.65,,,0.0008,,,,,,,,,,,,,,
600515.sh,SH600515,2022年三季报,26820.1,14503.29,12841.43,35947.9,58222.19,,,1385.53,4059.31,2953.47,2071.64,1793.34959,-172.27355,-,,,0.0008,,,,,,,,,,,,,,
600515.sh,SH600515,2022年中报,27650.28,16618.89,13238.81,38127.12,58712.3,,,1455.59,3956.6,2264.9,1392.3,60.01989,125.87074,-1431.5,,,0,,,,,,,,,,,,,,
600515.sh,SH600515,2022年一季报,28945.15,17276.49,12576.48,39604.61,60165.99,,,1422.98,4102.88,1189.14,695.98,87.99608,92.4074,-,,,0,,,,,,,,,,,,,,
600675.sh,SH600675,2023年三季报,50788.8,26227.95,31533.96,43972.59,61626.18,,,294.77,2165.89,9469.52,6999.36,745.25121,1188.01609,-,,,0.0004,,,,,,,,,,,,,,
600675.sh,SH600675,2023年中报,53709.67,28517.36,35165.78,49167.07,65978.05,,,255.49,2078.77,2715.55,1837.96,-136.86395,-64.25992,-2335.72,,,-0.0001,,,,,,,,,,,,,,
600675.sh,SH600675,2023年一季报,42228.6,21375.17,22739,44551.95,60649,,,240.29,1543.12,387.81,285.28,-352.40049,-402.29153,-,,,-0.0002,,,,,,,,,,,,,,
600675.sh,SH600675,2022年年报,39997.61,22076.91,22467.12,42260.98,58710.59,,,323.17,1631.34,2601.35,1862.61,165.18569,309.18122,-1456.24,,,0.0001,,,,,,,,,,,,,,
600675.sh,SH600675,2022年三季报,35505,21698.85,15141.8,41555.28,57802.01,,,232.98,1332.46,1891.21,1443.81,-449.16173,-358.59038,-,,,-0.0003,,,,,,,,,,,,,,
600675.sh,SH600675,2022年中报,32836.76,18180.4,15178.89,38737.03,55120.51,,,259.33,1475.72,1300.95,1006.91,-312.74797,-262.21238,765.87,,,-0.0002,,,,,,,,,,,,,,
600675.sh,SH600675,2022年一季报,32640.92,17941.04,15344.58,38447.83,55362.51,,,231.57,1566.37,686.58,486.37,-104.2231,-67.04533,-,,,-0.0001,,,,,,,,,,,,,,
600638.sh,SH600638,2023年三季报,14410.34,9900.14,4341.87,16115.8,20766.97,,,69.38,1009.02,2430.9,2071.61,124.21922,177.29027,-,,,0.0003,,,,,,,,,,,,,,
600638.sh,SH600638,2023年中报,15535.21,11327.07,4643.22,17203.1,21857.57,,,24.39,1080.47,1888.52,1625.22,109.53435,157.40602,-343.74,,,0.0002,,,,,,,,,,,,,,
600638.sh,SH600638,2023年一季报,17701.66,13945.77,6434.86,19386.49,24005.49,,,25.21,1483.07,489.45,420.07,8.51644,23.3973,-,,,0,,,,,,,,,,,,,,
600638.sh,SH600638,2022年年报,18240.63,14917.11,6662.4,19937.72,24524.15,,,19.79,1802.06,4317.28,3911.99,71.23512,89.46297,3229.07,,,0.0002,,,,,,,,,,,,,,
600638.sh,SH600638,2022年三季报,20692.11,13711.06,9215.41,19183.46,23779.53,,,70.03,533.49,2419.77,2176.71,84.93383,76.60857,-,,,0.0002,,,,,,,,,,,,,,
600638.sh,SH600638,2022年中报,19962.59,14338.47,9505.58,18431.5,23044.2,,,75.87,439.51,1421.96,1312.98,62.2817,31.98043,-56.23,,,0.0001,,,,,,,,,,,,,,
600638.sh,SH600638,2022年一季报,18296.64,13105.25,7706.7,16891.88,21409.1,,,67.02,506.97,1297.12,1239.24,5.05877,13.12654,-,,,0,,,,,,,,,,,,,,
600007.sh,SH600007,2023年三季报,4141.03,2086.59,31.56,3262.2,12708.85,,,290.26,95.77,2949.97,1169.72,1005.9398,1327.92929,-,,,0.0011,,,,,,,,,,,,,,
600007.sh,SH600007,2023年中报,4064.68,1523.82,30.77,3639.31,12737.21,,,299.68,81.74,1938.36,770.02,655.94241,862.59968,992.64,,,0.0007,,,,,,,,,,,,,,
600007.sh,SH600007,2023年一季报,4390.62,1584.93,31.41,3700.95,13169.6,,,328.62,76.02,958.44,377.46,319.92721,423.71763,-,,,0.0003,,,,,,,,,,,,,,
600007.sh,SH600007,2022年年报,3937.02,1562.41,32.13,3678.31,12827.29,,,377.36,84.18,3442.28,1496.31,1119.08416,1382.02014,1824.33,,,0.0012,,,,,,,,,,,,,,
600007.sh,SH600007,2022年三季报,3663.13,1628.15,30.51,3746.83,12648.61,,,386.79,85.5,2596.23,1104.11,871.55441,1050.80022,-,,,0.001,,,,,,,,,,,,,,
600007.sh,SH600007,2022年中报,3170.33,1984.02,30.76,3662.49,12265.84,,,348.63,92.33,1659.61,721.01,571.73454,655.1393,907.25,,,0.0007,,,,,,,,,,,,,,
600007.sh,SH600007,2022年一季报,3884.76,2005.19,32.21,4184.22,13088.49,,,317.52,74.27,903.19,389.38,267.79696,355.13609,-,,,0.0003,,,,,,,,,,,,,,
600663.sh,SH600663,2023年三季报,85613.14,65978.55,59414.53,113506.84,159653.59,,,838.39,4995.8,5775.45,2329.16,1183.96743,1423.35614,-,,,0.0003,,,,,,,,,,,,,,
600663.sh,SH600663,2023年中报,60324.1,54480.14,36789.73,93587.48,131689.82,,,786.76,3764.46,3957.88,1309.31,988.28141,1214.54656,-56.04,,,0.0003,,,,,,,,,,,,,,
600663.sh,SH600663,2023年一季报,59480.88,51769.41,36001.99,87569.8,125819.48,,,939.36,3735.88,1981.37,701.92,564.88827,690.40363,-,,,0.0002,,,,,,,,,,,,,,
600663.sh,SH600663,2022年年报,56672.86,51421.67,35728.05,88037.72,125696.71,,,890.47,3995.51,11762.3,6913.38,1492.63619,1987.37496,-539.03,,,0.0004,,,,,,,,,,,,,,
600663.sh,SH600663,2022年三季报,57185.7,48063.94,37126.07,86231.78,123984.67,,,1126.47,3811.84,6768.76,2638.32,1577.79695,2020.67275,-,,,0.0004,,,,,,,,,,,,,,
600663.sh,SH600663,2022年中报,50238.79,45841.82,31432.88,82287.33,119966.33,,,1283.66,3746.86,5102.09,1747.38,1447.97309,1867.57497,-1431.32,,,0.0004,,,,,,,,,,,,,,
600663.sh,SH600663,2022年一季报,48832.32,44058.26,31462.53,77737.45,117018.57,,,1051.34,3672.12,2701.51,818.71,787.76174,1090.49429,-,,,0.0002,,,,,,,,,,,,,,
600823.sh,SH600823,2023年三季报,66753.47,71660.01,54303.26,89937.48,127728.95,,,744.17,14445.17,3394.26,2175.79,-1979.19196,-2071.05769,-,,,-0.0005,,,,,,,,,,,,,,
600823.sh,SH600823,2023年中报,67488.38,68877.46,54889.2,88410.68,128684.87,,,584.23,15498.58,2234.89,1451.93,-106.15749,-171.062,270.76,,,0,,,,,,,,,,,,,,
600823.sh,SH600823,2023年一季报,69440.96,69053.94,55225.64,89897.41,130715.25,,,708.06,16715.52,1112.45,778.81,160.52635,202.92058,-,,,0,,,,,,,,,,,,,,
600823.sh,SH600823,2022年年报,68367.14,70115.82,55122.38,89637.55,130445.89,,,700.22,16543.8,5746.59,4350.3,-6769.48114,-7792.32649,604.11,,,-0.0017,,,,,,,,,,,,,,
600823.sh,SH600823,2022年三季报,75696.26,70667.97,61377.93,89150.17,137448.36,,,791.72,15656.66,4504.8,3243.16,-539.67536,-683.97804,-,,,-0.0001,,,,,,,,,,,,,,
600823.sh,SH600823,2022年中报,76211.93,66685,60930.95,89822.2,138300.7,,,1197.5,16919.52,3579.39,2657.52,-457.80344,-598.83116,2527.46,,,-0.0001,,,,,,,,,,,,,,
600823.sh,SH600823,2022年一季报,76668.81,64738.37,60416.03,89235.15,138490.66,,,1585.89,15678.75,2642.18,1637.36,315.47646,413.1659,-,,,0.0001,,,,,,,,,,,,,,
600641.sh,SH600641,2023年三季报,5243.44,765.45,1176.21,1581.37,10100.72,,,86.85,140.52,761.88,357.77,109.02514,209.87122,-,,,0.0001,,,,,,,,,,,,,,
600641.sh,SH600641,2023年中报,5570.27,1123.02,1191.66,1886.64,10343.76,,,97.66,171.74,389.26,199.39,92.2555,162.5457,-33.51,,,0.0001,,,,,,,,,,,,,,
600641.sh,SH600641,2023年一季报,5270.23,848.55,1072.65,1420.89,9865.07,,,61.69,141.66,124.28,58.97,71.88315,101.19874,-,,,0.0001,,,,,,,,,,,,,,
600641.sh,SH600641,2022年年报,5449.83,828.47,900.43,1377.44,9762.17,,,55.12,173.99,1157.58,527.37,388.94557,511.11734,-670.57,,,0.0005,,,,,,,,,,,,,,
600641.sh,SH600641,2022年三季报,5751.45,1371.45,928.58,1843.34,9757.33,,,52.66,149.36,250.17,131,44.80457,48.80472,-,,,0.0001,,,,,,,,,,,,,,
600641.sh,SH600641,2022年中报,5694.68,1349.4,847.18,1797.88,9652.6,,,75.41,170.25,166.11,64.25,26.69391,32.30836,-320.62,,,0,,,,,,,,,,,,,,
600641.sh,SH600641,2022年一季报,5836.01,1509.94,802.42,1951.23,9646.08,,,54.24,173.07,97.43,34.06,25.10709,34.15793,-,,,0,,,,,,,,,,,,,,
600743.sh,SH600743,2023年三季报,31376.84,31020.57,23975.75,34799.24,39533.62,,,42.88,2754.89,6342.17,5869.97,-889.807,-847.7055,-,,,-0.0019,,,,,,,,,,,,,,
600743.sh,SH600743,2023年中报,32848.06,31096.2,24393.95,35873.96,41047.42,,,43.26,2936.48,4599.8,4405.05,-632.01187,-607.58552,678.71,,,-0.0012,,,,,,,,,,,,,,
600743.sh,SH600743,2023年一季报,41110.49,30486.52,31799.43,38497.63,44317.9,,,39.71,3183.85,1462.96,1331.4,-85.72954,-86.8536,-,,,-0.0001,,,,,,,,,,,,,,
600743.sh,SH600743,2022年年报,41198.31,27234.57,32087.81,38182.71,44466.4,,,41.1,3237.17,10924.34,10115.44,-5013.17797,-4712.33743,1806.24,,,-0.008,,,,,,,,,,,,,,
600743.sh,SH600743,2022年三季报,48890.11,30767.06,39235.99,41609.12,52247.74,,,43.42,2518.23,5390.78,5035.18,-599.99423,-548.28407,-,,,-0.0006,,,,,,,,,,,,,,
600743.sh,SH600743,2022年中报,50495.65,31889.59,39415.56,43216.46,53883.23,,,41.7,2768.81,3934.64,3745.61,-369.85643,-305.28962,1414.98,,,-0.0003,,,,,,,,,,,,,,
600743.sh,SH600743,2022年一季报,51483.79,33210.04,41323.67,44062.05,54966.01,,,37.94,2668.03,929.9,799.87,-64.62805,-55.74951,-,,,-0.0001,,,,,,,,,,,,,,
600639.sh,SH600639,2023年三季报,20467.37,8905.96,17618.6,20939.8,37794.03,,,278.24,1509.11,5368.27,1370.7,1593.30254,2152.57851,-,,,0.0009,,,,,,,,,,,,,,
600639.sh,SH600639,2023年中报,20012.31,10948.72,16712.29,20667.28,37430.92,,,242.24,1580.2,4844.89,1171.48,1493.19578,2010.5052,-6038.3,,,0.0009,,,,,,,,,,,,,,
600639.sh,SH600639,2023年一季报,18559.15,9430.81,10826.31,18581.62,35771.42,,,265.83,1202.97,4276.93,944.95,1362.20195,1835.7436,-,,,0.0008,,,,,,,,,,,,,,
600639.sh,SH600639,2022年年报,16646.66,12314.39,11494.95,19290.54,34547.68,,,260.51,1396.62,5053.49,1587.06,1552.93858,2086.8143,-2531.55,,,0.001,,,,,,,,,,,,,,
600639.sh,SH600639,2022年三季报,17369.88,14112.16,8424.14,20483.2,35068.75,,,228.12,1314.2,3482.34,1137.22,1031.81625,1411.27379,-,,,0.0007,,,,,,,,,,,,,,
600639.sh,SH600639,2022年中报,13850.69,13855.3,3760.51,19603.1,32101.17,,,291.45,1443.83,3009.26,928.04,939.49153,1275.66266,-1176.45,,,0.0008,,,,,,,,,,,,,,
600639.sh,SH600639,2022年一季报,14816.52,14135.92,3828.93,19848.92,32894.75,,,119.46,1398.04,2549.37,659.72,895.08549,1224.1854,-,,,0.0007,,,,,,,,,,,,,,
600565.sh,SH600565,2023年三季报,52170.48,45384.53,35679.44,51138.78,63380.8,,,1183.11,10099.52,13916.74,11814.03,342.35188,539.51748,-,,,0.0003,,,,,,,,,,,,,,
600565.sh,SH600565,2023年中报,55337.56,47497.99,38070.84,53743.07,66483.8,,,1127.45,9863.55,9575.62,7974.01,581.23989,761.97275,1019.55,,,0.0005,,,,,,,,,,,,,,
600565.sh,SH600565,2023年一季报,57870.88,50218.27,40217.61,56284.01,68847.01,,,1276.97,9575,4471,3666.12,249.03487,353.99924,-,,,0.0002,,,,,,,,,,,,,,
600565.sh,SH600565,2022年年报,59450.71,51760.34,41813.19,57929.93,70370.79,,,1198.18,9245.71,22789.19,17619.76,-2180.92529,-1267.87548,1929.83,,,-0.0018,,,,,,,,,,,,,,
600565.sh,SH600565,2022年三季报,65005.09,49241.31,46378.54,58652.27,77453.33,,,1120.64,10026.64,19308.27,14943.5,1403.71157,2110.10572,-,,,0.0007,,,,,,,,,,,,,,
600565.sh,SH600565,2022年中报,73045.07,57171.44,51679.61,66962.84,85528.79,,,1053.56,10034.53,10218.55,7569.1,934.99733,1400.61353,1336.71,,,0.0005,,,,,,,,,,,,,,
600565.sh,SH600565,2022年一季报,72592.37,58252.06,51983.99,68477,85838.99,,,964.19,9162.35,2237.41,1878.7,-30.65248,-41.07614,-,,,0,,,,,,,,,,,,,,
